cut_id,force_x_mean,force_x_max,force_x_std,force_x_min,force_x_peak2peak,force_x_rms,force_y_mean,force_y_max,force_y_std,force_y_min,force_y_peak2peak,force_y_rms,force_z_mean,force_z_max,force_z_std,force_z_min,force_z_peak2peak,force_z_rms,vib_x_mean,vib_x_max,vib_x_std,vib_x_min,vib_x_peak2peak,vib_x_rms,vib_y_mean,vib_y_max,vib_y_std,vib_y_min,vib_y_peak2peak,vib_y_rms,vib_z_mean,vib_z_max,vib_z_std,vib_z_min,vib_z_peak2peak,vib_z_rms,ae_rms_mean,ae_rms_max,ae_rms_std,ae_rms_min,ae_rms_peak2peak,ae_rms_rms,verschleiss
160,9.232695000774156,36.489,11.875213095254304,-16.506,52.995,15.042031140998604,6.829952944980281,47.651,8.805417832323439,-21.315,68.96600000000001,11.143755531564832,6.52223377687915,42.305,14.68780566187651,-21.209,63.513999999999996,16.07078673214158,0.0006930790458755703,0.562,0.1095525517962373,-0.549,1.1110000000000002,0.10955449470152821,-0.0032015264533639355,0.435,0.10488814651859414,-0.536,0.9710000000000001,0.1049367569174764,-0.003292822208257056,0.496,0.12376386948117386,-0.591,1.087,0.12380738392091925,0.11051295572738781,0.231,0.02885147479555596,-0.005,0.23600000000000002,0.11421697417991679,105.6052085
161,8.891120866636731,42.102,12.054318382754468,-21.031,63.132999999999996,14.978583693431034,4.878950188594522,43.542,8.712283591696073,-31.86,75.402,9.985374278925828,4.742418235294117,38.447,13.720853087139865,-21.257,59.70400000000001,14.517282624400085,0.008377332734620567,0.551,0.10561210894955343,-0.57,1.121,0.10594360375016756,0.010648518185900315,0.483,0.09596945543155991,-0.51,0.993,0.0965581998521556,0.014741553659631793,0.571,0.1279220128403376,-0.611,1.182,0.12876832410658912,0.12313687920969914,0.264,0.030065584683403146,-0.005,0.269,0.1267541965571892,106.0722354
162,8.929896570718405,42.081,12.092215999363736,-20.963,63.044000000000004,15.032101479414209,4.75409567663782,46.119,8.701247618683718,-29.24,75.359,9.915280689846346,4.804829246086121,39.187,14.028347754263484,-20.445,59.632,14.828352198471775,-0.0029049652428448517,0.595,0.11028305168255045,-0.584,1.1789999999999998,0.11032105394826743,-0.009861768039805707,0.454,0.09844822629584721,-0.502,0.956,0.09894070753788711,-0.012304670250879743,0.613,0.1307251377757705,-0.627,1.24,0.13130266090666373,0.11598609258559549,0.243,0.030324227873761548,-0.005,0.248,0.11988464573607882,106.5424124
163,8.959590127143526,42.676,12.177306719877732,-20.866,63.542,15.118213491088701,4.8133322483873755,45.395,8.763925955154532,-26.929,72.324,9.99871070894212,4.865125941740678,39.946,14.12441074026596,-21.322,61.268,14.93879248886394,-0.0025641112016497247,0.638,0.10968613173543447,-0.657,1.295,0.10971584841467913,-0.006381530729766517,0.584,0.09880039323977452,-0.483,1.067,0.09900604629114879,-0.008147341730663305,0.649,0.12947116123875455,-0.611,1.26,0.12972696119891478,0.11804797585502087,0.286,0.03053218120455346,-0.005,0.291,0.12193249955992419,107.0154117
164,9.01509249891866,42.921,12.295257744029145,-21.459,64.38,15.246132869110664,4.914099082568807,45.633,8.807622403867908,-26.388,72.021,10.085743849928907,4.960127511553259,39.914,14.148085575606931,-21.399,61.313,14.992340678409667,-0.00021473353518337227,0.606,0.10899331384964689,-0.597,1.2029999999999998,0.1089932772548937,-0.0038761536185034262,0.525,0.09877630512353494,-0.532,1.057,0.09885210467222594,-0.004208641609943771,0.64,0.12836496286883123,-0.7,1.3399999999999999,0.12843364564642498,0.11951992168825552,0.26,0.030421108702636097,-0.005,0.265,0.12333065848162283,107.4909062
165,9.209008403858403,42.195,12.581621433004376,-21.43,63.625,15.591738627003698,5.048724674674675,47.129,8.988968279521641,-25.867,72.996,10.309743155068979,5.110463540813542,41.899,14.544711607684981,-22.624,64.523,15.416371518793111,-0.00045586495586495587,0.611,0.10812348161368192,-0.536,1.147,0.10812419662796063,-0.0038149831649831657,0.579,0.09836884060481166,-0.463,1.042,0.09844256635566177,-0.004520525070525071,0.62,0.1268526687273448,-0.624,1.244,0.1269329015397958,0.11927120302120303,0.261,0.029119460170619116,-0.005,0.266,0.12277442312065236,107.9685697
166,9.274111859114413,43.247,12.704555980577215,-22.574,65.821,15.729404272296179,5.135013131782099,48.611,8.99977372535679,-29.561,78.172,10.361656156158306,5.210719252967737,41.239,14.577765322333699,-22.486,63.724999999999994,15.481016427530372,0.0007553073337703008,0.593,0.1050508844398261,-0.548,1.141,0.10505336062748075,-0.0025848445124171584,0.646,0.09737686466644636,-0.487,1.133,0.09741094411115674,-0.0025526409220013105,0.575,0.12423402109191713,-0.71,1.285,0.12425996024586689,0.12037748070060447,0.292,0.030517229040990627,-0.005,0.297,0.12418548582310056,108.4480774
167,9.349542735373532,44.076,12.823425853919687,-22.816,66.892,15.869891343016945,5.1761109057048795,45.971,9.067808057719361,-27.046,73.017,10.44111549025085,5.2795668316493565,40.72,14.694373773397714,-22.767,63.486999999999995,15.614014965534539,0.0005198639461977333,0.588,0.10644085204078677,-0.633,1.221,0.10644187922955342,-0.0029146658531365686,0.534,0.09877093191280535,-0.567,1.101,0.09881370272868602,-0.0029673889781849476,0.575,0.12584747070538038,-0.646,1.221,0.12588216381352244,0.12115867934923664,0.287,0.03031668471827322,-0.005,0.292,0.12489404617105326,108.9291061
168,9.45221204313606,44.381,13.023202680465445,-22.762,67.143,16.091841053930533,5.270239478871252,46.503,9.122053057090382,-28.225,74.72800000000001,10.535031910212663,5.415449537275181,41.662,14.910057225467442,-22.265,63.927,15.863035276156634,0.0002865115601542263,0.603,0.10841814703047122,-0.566,1.169,0.10841827883855402,-0.0031552415591982776,0.637,0.10119229219472527,-0.462,1.099,0.10124124127831302,-0.0037341141767230977,0.718,0.12674146096040437,-0.691,1.4089999999999998,0.1267961687601791,0.11948834880301534,0.272,0.03208156018196314,-0.005,0.277,0.1237201976970575,109.4113349
169,9.624751280837936,44.792,13.288845106122247,-23.176,67.968,16.408182043248907,5.3773989844297425,46.863,9.184944601071432,-27.957,74.82,10.64327220858449,5.559612795639236,42.824,15.139343849220921,-22.636,65.46,16.127863583037414,0.0008590623265294982,0.684,0.11008708903192001,-0.561,1.245,0.11009019037514274,-0.0025336657900244795,0.588,0.1032123784574736,-0.547,1.135,0.10324323734984868,-0.0026588830547188535,0.747,0.12776579504564672,-0.682,1.429,0.12779316792124315,0.12068207918899983,0.303,0.03130109294960206,-0.005,0.308,0.12467525094931155,109.8944454
170,9.62937002781103,44.411,13.300217016126343,-23.351,67.762,16.420101541339957,5.404956248833621,48.77,9.219525713955264,-27.295,76.065,10.687039793467726,5.595687956594764,43.907,15.12439415304865,-22.921,66.828,16.12631331116618,0.0010327359954846902,0.656,0.10851189455676886,-0.512,1.1680000000000001,0.10851656190720116,-0.0024553453165040945,0.513,0.10182017548775703,-0.477,0.99,0.10184954426838967,-0.002570713300591269,0.563,0.1286975965972518,-0.69,1.253,0.12872297598432628,0.11630852037123858,0.236,0.029122022532817392,-0.005,0.241,0.119898958490337,110.3781221
171,9.71277919271331,46.866,13.482244803997254,-22.752,69.618,16.61650317035779,5.443832723682654,49.019,9.174866141164859,-27.724,76.743,10.66832228853473,5.6917712399566875,45.291,15.209313219983654,-22.929,68.22,16.239409349976693,0.0004007861763983294,0.64,0.1077216559395999,-0.568,1.208,0.1077221564684061,-0.00315682126315981,0.608,0.10214653570023934,-0.504,1.112,0.10219507231552814,-0.0036766167117080225,0.569,0.12769981657278873,-0.741,1.31,0.12775244213405268,0.11720471068890526,0.25,0.03005982182543008,-0.005,0.255,0.12099807016986482,110.8620528
172,9.896956168025605,46.774,13.791335995386731,-23.03,69.804,16.97497640733816,5.5204171367177,51.047,9.347783270591107,-29.421,80.46799999999999,10.856134654217039,5.84170359241909,46.694,15.589252947819467,-24.303,70.997,16.647798711830113,0.0003784809953700543,0.587,0.10856490562055314,-0.607,1.194,0.10856531822980542,-0.0032284334211975943,0.555,0.1033051662051823,-0.528,1.0830000000000002,0.10335536542623443,-0.0037702417860573535,0.609,0.12901985504129157,-0.716,1.325,0.12907463707349412,0.11697646785670386,0.265,0.029842931091327383,-0.005,0.27,0.12072319791095078,111.3459291
173,9.999173147916336,49.85,13.934833432520511,-22.198,72.048,17.151156303119947,5.60753012722762,49.312,9.401943307136088,-29.392,78.704,10.94716994020776,5.930124355326945,45.479,15.695754141157611,-23.51,68.989,16.778615900022317,0.0013189703439014954,0.672,0.10628664379009826,-0.595,1.267,0.10629458550642118,-0.001933586726449234,0.696,0.10133825236913255,-0.537,1.233,0.10135646700949853,-0.0020189817238318503,0.593,0.12794839355510101,-0.682,1.275,0.12796403081001212,0.11819614903156794,0.276,0.029599798642993544,-0.005,0.281,0.12184610677980945,111.8294463
174,10.06608463757302,46.723,14.104184175381716,-23.145,69.868,17.32781481106038,5.663906076543704,49.938,9.412932834397369,-29.245,79.183,10.985569328564308,6.020024772971301,47.08,15.78085685299066,-23.783,70.863,16.89008609367804,0.0004907960108464212,0.64,0.10728743165278903,-0.577,1.217,0.10728831018306777,-0.00277598318440736,0.545,0.10235916996700842,-0.561,1.106,0.10239657264883978,-0.0033125534586616683,0.601,0.12988769913680753,-0.741,1.342,0.12992963726870013,0.1170217974849406,0.268,0.03146320584857197,-0.005,0.273,0.12117767907087022,112.3123042
175,10.12620279844379,46.781,14.221360458325146,-22.921,69.702,17.458125790382553,5.709215052442382,50.413,9.416515146695792,-29.014,79.42699999999999,11.01206113963677,6.0827859531772575,46.747,15.862217163472817,-25.711,72.458,16.98849826761803,0.000646349509703547,0.583,0.10549171809143387,-0.494,1.077,0.10549345816389656,-0.002837430892089277,0.515,0.10175113870998902,-0.477,0.992,0.10179046189155272,-0.003149150228653335,0.554,0.1289294665114656,-0.709,1.263,0.12896762711270757,0.11546450071667463,0.248,0.030071657918310173,-0.005,0.253,0.11931618256060615,112.7942074
176,10.270037945646287,47.193,14.492194377969346,-23.072,70.265,17.762218931661394,5.819804550564611,49.055,9.530894824698345,-27.203,76.258,11.167258737915779,6.238531862600076,47.839,16.14621963450832,-25.233,73.072,17.309491665415578,0.0006239480403624796,0.594,0.10892264693967173,-0.542,1.1360000000000001,0.10892418614867976,-0.002994679325835536,0.545,0.10542579940716769,-0.494,1.0390000000000001,0.10546808378407986,-0.0034568907054330963,0.593,0.13310284178298856,-0.738,1.331,0.13314742186185619,0.11612977620397891,0.274,0.029887872265610366,-0.005,0.279,0.11991415998116245,113.2748654
177,10.513446205064765,48.459,14.823894513303602,-24.517,72.976,18.17359073526739,5.962783051047883,49.112,9.66108430287586,-29.249,78.361,11.353013129434364,6.4310309771139575,46.604,16.56786942007887,-24.293,70.89699999999999,17.772203243314415,0.0008002565128802212,0.63,0.11034534594890955,-0.619,1.249,0.1103479968325791,-0.0030777861664968704,0.538,0.10693030172966547,-0.504,1.042,0.1069743436170267,-0.002908041951680978,0.547,0.1342772196487493,-0.733,1.28,0.13430840040982076,0.11594582302430505,0.257,0.029629235459368925,-0.005,0.262,0.1196717238028717,113.7539929
178,10.650075140299215,48.62,15.061604287674717,-24.369,72.989,18.44654416690787,6.0161375819834415,52.064,9.732197438867543,-27.519,79.583,11.441553535183589,6.5399893222398715,48.173,16.79828038627361,-26.181,74.354,18.026436140445654,0.00033089677710061927,0.553,0.11223663331096585,-0.555,1.108,0.1122368656656376,-0.002889526601095085,0.593,0.10828247092031974,-0.496,1.089,0.10832077135120234,-0.0036080588414675774,0.58,0.13728371698626515,-0.705,1.285,0.13733080957070393,0.11851497662817637,0.248,0.02756262075246493,-0.005,0.253,0.12167782990411495,114.2313103
179,10.774487023804104,49.611,15.294405378915494,-24.431,74.042,18.708483152031768,6.126302057257295,52.753,9.812538303759432,-27.768,80.521,11.567931821142523,6.6570309771972145,48.869,16.96244561285035,-25.598,74.467,18.221945917906513,0.0012418460698193072,0.653,0.11261022989327006,-0.632,1.2850000000000001,0.1126168208616943,-0.002569063765873197,0.519,0.10745648718621352,-0.509,1.028,0.10748694884432673,-0.0021632242501479224,0.698,0.13713842682009883,-0.709,1.407,0.13715517507875982,0.12276767102089119,0.296,0.029393884792438315,-0.005,0.301,0.12623746503564767,114.7065438
180,10.82840416044844,49.582,15.441577622405443,-24.204,73.786,18.85989319261634,6.163982400902705,53.421,9.79603102379611,-28.01,81.431,11.573956377885898,6.7396204182288075,49.732,17.093914893455572,-25.73,75.462,18.37452258619557,0.00019381301641611755,0.629,0.11237720326727982,-0.674,1.303,0.11237711474475667,-0.0034688330360717794,0.585,0.1069859328114329,-0.465,1.05,0.10704191022121497,-0.0038076429585411136,0.682,0.13738093573722357,-0.768,1.4500000000000002,0.1374333794094035,0.12045188912750701,0.29,0.03071723674606693,-0.005,0.295,0.1243068861110547,115.179426
181,10.989939509849458,51.348,15.72195374599668,-24.496,75.844,19.182217662745693,6.288169653834595,52.805,9.916411637984718,-30.24,83.045,11.74205474306604,6.8941589300838775,50.2,17.359805795534776,-26.623,76.82300000000001,18.678621799349227,0.0011232616595174994,0.66,0.1141336634512678,-0.608,1.268,0.1141389308343048,-0.0021925084014097975,0.61,0.10838384039594305,-0.564,1.174,0.10840576765353437,-0.0021947943134522736,0.7,0.13911614557894605,-0.753,1.4529999999999998,0.13913314111108963,0.12357109095379908,0.297,0.028590377151473247,-0.005,0.302,0.12683540697695983,115.6496958
182,11.037687269301317,51.753,15.862732967495917,-24.942,76.695,19.325001738759333,6.3453478264827305,53.36,10.00210819473304,-29.087,82.447,11.845047574706737,6.97654353634059,49.416,17.484483851712287,-25.581,74.997,18.824928788232825,-0.00016330394651204062,0.633,0.115712625208956,-0.702,1.335,0.11571247711662601,-0.004113516268950859,0.567,0.10987329641817775,-0.561,1.1280000000000001,0.10995002199565025,-0.004581017054065986,0.706,0.13971196934483807,-0.745,1.451,0.1397867349030812,0.12360149831826064,0.242,0.027199269145969145,-0.005,0.247,0.12655878974402734,116.1170987
183,11.182806021847975,53.394,16.137822064814063,-24.331,77.725,19.63372776962881,6.442867482931269,54.202,10.114437824234786,-28.22,82.422,11.992161117143803,7.096473764223943,52.685,17.729672620856135,-27.64,80.325,19.09711497462238,0.0007047610377787894,0.717,0.11894443138643021,-0.731,1.448,0.11894624857501088,-0.0030800045516613567,0.657,0.11332464973187124,-0.522,1.179,0.11336623928792361,-0.003232416932180246,0.662,0.1432952869180176,-0.747,1.409,0.1433314142483193,0.12624346836595357,0.267,0.028223453048113502,-0.005,0.272,0.1293598584621141,116.5813874
184,11.2486584752049,52.593,16.307944430282674,-24.625,77.218,19.811112001824302,6.508102274950965,52.953,10.088654523988504,-28.137,81.09,12.00566042080306,7.1841001224168455,50.896,17.864566599162398,-25.806,76.702,19.254936561468575,0.001239327207940257,0.655,0.12095720737942749,-0.642,1.2970000000000002,0.12096328107172587,-0.0016887290036907087,0.538,0.11456296886175092,-0.511,1.049,0.11457515399135199,-0.0017803778084199118,0.721,0.14464678834557165,-0.791,1.512,0.14465741567089913,0.12710014062009367,0.259,0.028472521791346645,-0.005,0.264,0.13025024588665265,117.0423215
185,11.427867142538682,54.578,16.612058405886206,-25.567,80.14500000000001,20.16321840482972,6.6412386047760075,53.961,10.200931010154916,-30.168,84.12899999999999,12.172286977752872,7.32868877242308,52.273,18.19222229108253,-27.283,79.55600000000001,19.612881617460886,0.0004189084060107275,0.629,0.12089229169151557,-0.618,1.2469999999999999,0.12089274248182037,-0.0029796958240638377,0.632,0.11492598374685371,-0.521,1.153,0.11496434333475293,-0.0034832557652850005,0.809,0.14524257394173026,-0.851,1.6600000000000001,0.14528400594540875,0.12810259909829988,0.29,0.02941531177767556,-0.005,0.295,0.1314364200907103,117.4996682
186,11.49965217965173,53.415,16.771639239646557,-25.538,78.953,20.335402695600013,6.69129596657473,53.159,10.25161219896267,-29.258,82.417,12.2420797277805,7.418556455209955,51.542,18.294061497803145,-26.859,78.40100000000001,19.74097623586212,0.0011053733489900506,0.658,0.11959614408519725,-0.581,1.2389999999999999,0.11960098005845121,-0.002359594745896939,0.588,0.11409307544339965,-0.551,1.139,0.11411721301035778,-0.0023542104736157003,0.731,0.14410931253954706,-0.834,1.565,0.1441282128765856,0.12855637328527084,0.316,0.028181665014058947,-0.005,0.321,0.13160905645319024,117.9532024
187,11.594082157294778,53.291,16.901412834533314,-27.498,80.789,20.495833636204505,6.739951712615631,54.857,10.295945012228218,-28.064,82.92099999999999,12.305809611664156,7.533192453019156,52.175,18.428775928936837,-26.541,78.716,19.90897347141751,0.00013038549785126383,0.653,0.11460398015822114,-0.7,1.353,0.1146037934661735,-0.0037808926360259304,0.591,0.11111774076282974,-0.523,1.1139999999999999,0.11118179370784637,-0.00433090993517372,0.798,0.139419910206161,-0.79,1.588,0.13948684401573774,0.12076332489620513,0.253,0.02845568453787059,-0.005,0.258,0.12407055628271647,118.4027067
188,11.742697794746709,56.266,17.194200885559347,-28.057,84.323,20.8213868469421,6.805688611500447,54.673,10.412838827724345,-28.278,82.951,12.439618825057266,7.64838467244298,53.61,18.676557956979572,-27.012,80.622,20.18192304718523,6.232593698236161e-05,0.676,0.11565456180787428,-0.655,1.331,0.11565431544854676,-0.0037345459344339887,0.622,0.11303986072553311,-0.64,1.262,0.11310127672892886,-0.004076269181061944,0.71,0.1401664185859734,-0.831,1.541,0.14022535956240112,0.12201625953364764,0.256,0.02665390316247376,-0.005,0.261,0.12489353430600007,118.8479717
189,11.907962716214554,55.863,17.511772770614556,-26.434,82.297,21.17688282293963,6.933669761134396,56.813,10.519781820267037,-28.52,85.333,12.599249275132902,7.780199097143534,53.431,18.911651165747397,-26.445,79.876,20.449460145688473,0.0007926706621705871,0.655,0.1167163291577714,-0.571,1.226,0.11671875524602689,-0.0023592267471228274,0.617,0.11459945519708678,-0.564,1.181,0.1146234762950863,-0.0025232244353734067,0.631,0.1398622287492213,-0.749,1.38,0.13988466918940728,0.12735159524362108,0.289,0.02855023917685036,-0.005,0.294,0.13051260957781538,119.2887964
190,12.035784012885788,55.239,17.76091617179378,-28.608,83.847,21.45480842951397,6.981578722978292,56.132,10.60554285472433,-30.726,86.858,12.697222882513971,7.911350109429104,53.838,19.122674346829456,-28.08,81.918,20.69455171960993,0.001208356652424958,0.627,0.11997344815459801,-0.576,1.2029999999999998,0.11997926027416332,-0.0021102390150015697,0.567,0.11801944896275364,-0.605,1.172,0.11803804499464556,-0.0023175992028283215,0.615,0.14416241806444396,-0.829,1.444,0.14418071814606298,0.12503683278960037,0.264,0.029229831636021934,-0.005,0.269,0.12840789977265732,119.724988
191,12.20984586015054,55.803,18.089246863248274,-28.224,84.027,21.824291527899536,7.104873304607105,56.182,10.663273322485933,-28.527,84.709,12.813434582524488,8.035263726773573,55.615,19.438129552873,-28.579,84.194,21.033416894955057,0.0010211492309370569,0.653,0.1185104062093277,-0.637,1.29,0.11851453619009422,-0.0026509536016872115,0.543,0.11841161478477452,-0.519,1.062,0.11844101629091165,-0.0024981227955347077,0.605,0.1423967097338232,-0.767,1.3719999999999999,0.14241829726722152,0.12314203574415476,0.272,0.02918848486767348,-0.005,0.277,0.12655403882786864,120.1563624
192,12.361882615264204,58.199,18.38653010038641,-27.939,86.138,22.155791400061375,7.210680049691477,56.401,10.7800837826056,-28.905,85.30600000000001,12.969332454845183,8.172676436593314,56.261,19.65951817988554,-28.054,84.315,21.290550402676356,0.00027253863375744026,0.672,0.11811345925315066,-0.626,1.298,0.11811350494742597,-0.0033669205846484284,0.569,0.11807923587861725,-0.559,1.1280000000000001,0.11812695989314898,-0.003893349897158667,0.641,0.14163799331592153,-0.851,1.492,0.14169117133721298,0.12328603542110339,0.273,0.029299247557265064,-0.005,0.278,0.12671972431676176,120.5827442
193,11.93868152700907,58.537,18.706474141237916,-29.106,87.643,22.191501793314572,5.609792436227969,53.765,10.753684037896015,-37.822,91.587,12.128931642503053,6.577440117205029,53.714,18.907982540979628,-29.047,82.761,20.019314407858623,0.008433904986493265,0.732,0.1304581387793166,-0.736,1.468,0.13073018721419674,0.0101904449743504,0.646,0.12673439756090568,-0.596,1.242,0.1271431556531536,0.014304935458041127,0.749,0.1526439068734331,-0.841,1.5899999999999999,0.15331239667073546,0.11520836009749488,0.256,0.029901990082575707,-0.005,0.261,0.11902559100232629,121.0039667
194,12.340163567048204,61.084,19.212633368825255,-29.109,90.19300000000001,22.834255813343173,5.886401675067786,55.28,10.99751848073188,-31.674,86.95400000000001,12.473755937656238,6.800494144996634,55.008,19.697809382695976,-31.131,86.13900000000001,20.838633590799365,-0.0023464551525849363,0.646,0.12870075444471676,-0.724,1.37,0.12872185009409082,-0.008684234709660982,0.623,0.12669013015986305,-0.578,1.201,0.12698713318168778,-0.010887194511673613,0.71,0.15277852074333573,-0.8,1.51,0.15316560063344498,0.12042103251869782,0.277,0.029795926045117084,-0.005,0.28200000000000003,0.12405248180855587,121.4198724
195,12.494211088060272,63.66,19.54981853656378,-29.661,93.321,23.201271015283353,6.035394073811214,55.7,11.121583826219307,-32.056,87.756,12.653657404201502,6.935909428399847,55.029,19.962401180576162,-30.289,85.31800000000001,21.13297157349033,-0.0023980773780276974,0.715,0.12822052875833118,-0.793,1.508,0.12824266050724625,-0.0064651007261014365,0.596,0.12693327417365755,-0.535,1.131,0.12709752286303458,-0.00784020309002566,0.68,0.1528333247550327,-0.802,1.4820000000000002,0.15303394287756497,0.12224465432840168,0.272,0.028806920861192995,-0.005,0.277,0.1255929553200175,121.8303128
196,12.56709672562185,62.46,19.671049630363843,-28.56,91.02,23.342672371231803,6.059963621558673,57.635,11.156504851908435,-32.236,89.871,12.696069998262514,7.027298851829613,55.933,20.02770001490789,-29.37,85.303,21.224746697943225,-0.0017745328165656785,0.758,0.12683048102797576,-0.654,1.412,0.12684260604877767,-0.006066224502793093,0.54,0.12643985284421502,-0.565,1.105,0.12658500204123685,-0.006833074039703769,0.663,0.153678748781582,-0.849,1.512,0.1538302353024036,0.11908824171625089,0.265,0.02833701024287467,-0.005,0.27,0.12241320113362006,122.2351485
197,12.74940081936279,62.008,20.034498247480574,-29.428,91.436,23.74713701092922,6.2173545631050295,57.415,11.275777986608551,-30.396,87.811,12.876260670370238,7.183246145311853,58.379,20.348535945480695,-31.46,89.839,21.579157944177854,0.0005536655344728023,0.658,0.12931228613051443,-0.627,1.2850000000000001,0.12931317742989765,-0.002310971367772033,0.625,0.12774247641496175,-0.559,1.1840000000000002,0.12776308806265044,-0.0025793877059206013,0.738,0.15652272240672715,-0.844,1.5819999999999999,0.15654361843539905,0.12044143283907843,0.3,0.02956405063773722,-0.005,0.305,0.12401680474937474,122.6342497
198,12.827250068204139,62.985,20.238699518502646,-28.937,91.922,23.961248716672383,6.276717043759777,58.566,11.31764570629823,-31.841,90.40700000000001,12.941626588914763,7.279308523698665,57.888,20.52464477475036,-31.611,89.499,21.77722342868993,0.0010004546942635772,0.686,0.12663301555282375,-0.611,1.2970000000000002,0.126636679612132,-0.0026808864719362704,0.578,0.12667753071444277,-0.586,1.164,0.1267056075100891,-0.0027133198137572296,0.735,0.15508069667320162,-0.877,1.612,0.15510407870518647,0.12026301789676622,0.291,0.029846270904686542,-0.005,0.296,0.12391121543322002,123.0274957
199,12.985100478969464,64.249,20.537844827788998,-30.177,94.42599999999999,24.298435875551252,6.375866147820984,60.163,11.410934848169449,-31.449,91.612,13.071362246190503,7.407784618393701,60.312,20.762953887506338,-31.315,91.627,22.044808145613136,0.0005291225261204383,0.716,0.12536794649935779,-0.667,1.383,0.12536877796696808,-0.0031926794543477963,0.63,0.1253495870105741,-0.622,1.252,0.1253899545241749,-0.003278461839370107,0.701,0.15418547149494624,-0.944,1.645,0.15421997210845176,0.12136431700227887,0.261,0.03194853998740844,-0.005,0.266,0.1254990119719693,123.4147755
200,13.11959118715916,65.634,20.84574427583034,-31.554,97.188,24.63060597869946,6.424961912299135,59.164,11.531168236181333,-31.421,90.58500000000001,13.200279227509668,7.518321703257968,58.965,21.08759638342819,-31.534,90.499,22.387716718836504,0.0005284202291447777,0.669,0.12776975287657835,-0.72,1.389,0.12777055500436088,-0.0029582281532422755,0.586,0.12764381964571436,-0.588,1.174,0.12767780426485048,-0.0030439550443234586,0.724,0.15840965144627162,-0.891,1.615,0.15843853445305114,0.12153048517017571,0.276,0.031032159727258184,-0.005,0.281,0.12542985841903542,123.7959876
201,13.31489308837112,68.657,21.25092068428062,-31.372,100.029,25.077598632624454,6.568079940306385,59.559,11.6784072362298,-32.088,91.64699999999999,13.398665946639236,7.689537943209169,59.001,21.310853841997712,-31.908,90.90899999999999,22.655670789975634,0.0006005760069885208,0.687,0.13085563317979776,-0.686,1.3730000000000002,0.13085671369476315,-0.0029347237577858763,0.578,0.13002829230810206,-0.627,1.205,0.13006111055459843,-0.0031570733749186723,0.713,0.16051874460122845,-1.002,1.7149999999999999,0.16054942307219888,0.12250160381092776,0.287,0.032589545962410614,-0.005,0.292,0.12676244163797662,124.1710401
202,13.384387580572527,66.49,21.494710018496185,-31.9,98.38999999999999,25.321182594584812,6.662755387043801,59.545,11.74143563181559,-31.449,90.994,13.50011084862968,7.785783481097015,59.643,21.480298168994114,-31.845,91.488,22.84774682464024,0.0008917223528769566,0.741,0.1328659774750172,-0.72,1.4609999999999999,0.1328686676218552,-0.002763065599796209,0.587,0.13158085590012797,-0.607,1.194,0.13160956429268048,-0.0026420783048950796,0.703,0.16176222336120946,-0.862,1.565,0.16178343071275705,0.12193151164747786,0.308,0.03290459946899442,-0.005,0.313,0.12629331444575412,124.5398507
203,13.479609767968668,68.229,21.7661229726053,-33.051,101.28,25.60198886267567,6.756425953302615,60.338,11.80830286107817,-34.102,94.44,13.604582825759023,7.897071956550416,59.701,21.608683277337164,-32.782,92.483,23.006451584272202,0.0008404710677262203,0.707,0.13381782222124128,-0.701,1.408,0.13382015722743135,-0.0028153938528299996,0.616,0.13222024695279538,-0.649,1.2650000000000001,0.1322499172960619,-0.0031047575293052707,0.695,0.16177128682906383,-0.887,1.5819999999999999,0.16180070989120712,0.12103700401653923,0.28,0.03161666937906659,-0.005,0.28500000000000003,0.12509822371616514,124.9023469
204,13.477137985455107,70.254,21.881428656301,-33.793,104.047,25.698793564937443,6.7718996411532215,59.459,11.760774050422475,-32.556,92.015,13.57106487855185,7.944117509812571,60.745,21.525326416220953,-31.104,91.84899999999999,22.94442357108736,0.0017241291484552303,0.711,0.13257091122769515,-0.862,1.573,0.13258182074333155,-0.001428614960590528,0.654,0.13119939273368145,-0.609,1.263,0.1312068721763549,-0.0013414001846537293,0.756,0.16195510475564845,-0.998,1.754,0.16196029147948132,0.12017463876545793,0.288,0.03298785672241805,-0.005,0.293,0.12461997249352662,125.2584659
205,13.674029628787189,69.04,22.30383245834036,-32.322,101.36200000000001,26.161761515253307,6.90381524883996,60.573,11.901673820536965,-32.719,93.292,13.759064660449633,8.100514916750068,61.077,21.889314320490566,-33.144,94.221,23.34005663308852,0.00023745337093985996,0.733,0.1340154537275975,-0.779,1.512,0.13401535926176608,-0.003760522245473569,0.653,0.13232561226794243,-0.677,1.33,0.13237873520038815,-0.0042299972704940405,0.702,0.1632231019767732,-0.909,1.611,0.16327753273999984,0.11964006459830771,0.262,0.030404187330859166,-0.005,0.267,0.12344292389202355,125.6081548
206,13.760432967512767,70.947,22.594716074918892,-32.957,103.904,26.455025761606077,6.957707815036998,59.712,11.965863304534873,-31.936,91.648,13.841637600141388,8.198628482155446,61.17,22.007376309639355,-31.579,92.749,23.484887018151788,0.00012787952936039757,0.746,0.13503323756147287,-0.721,1.467,0.13503299103987218,-0.0037244111319819353,0.596,0.1339325533400008,-0.613,1.209,0.13398402329596676,-0.004168448772234629,0.771,0.16511981842726553,-0.955,1.726,0.16517205090485626,0.1195271409144453,0.285,0.03258239970002772,-0.005,0.29,0.12388843915818082,125.9513701
